arxiv_id,title,keyword,keybert_score
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,lukin quantum error,0.4459
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,noise coherence,0.4458
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,al entanglement enhanced,0.4446
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,phase noise shared,0.4445
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,gives entanglement drives,0.4444
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,noise spectroscopy phys,0.4442
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,common noise coherence,0.4432
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,superpositions noise,0.4424
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,xiao zeng noise,0.4416
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,decoherence qubits low,0.4412
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,decoherence noise,0.441
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,entangled atoms phys,0.4407
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,gives entanglement,0.4401
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,noise single atom,0.4386
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,noise decay,0.4379
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,phase noise phys,0.4377
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,entangled atomic,0.4369
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,uncorrelated noise new,0.4369
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,material entanglement drives,0.4357
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,correlated charge noise,0.4356
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,qubit decoherence phys,0.4349
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,error common noise,0.4347
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,correlators noise,0.434
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,blatt qubit entanglement,0.4316
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,common phase noise,0.4309
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,coupling regime yizhe,0.4308
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,order correlators noise,0.4306
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,component common noise,0.43
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,external noise,0.4297
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,efficient tools quantum,0.4282
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,noise relaxation errors,0.428
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,source qubit decoherence,0.4275
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,noise shared,0.427
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,based entangled qubits,0.4267
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,lo phase noise,0.4261
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,entangled qubits,0.4232
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,limit quantum metrology,0.4223
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,classical noise coupled,0.4222
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,independent noise eventually,0.4221
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,collective quantum sensors,0.4218
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,ghz coherence decays,0.4213
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,common noise strong,0.4207
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,al entanglement,0.4201
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,dominant noise tailored,0.4196
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,quantum enhanced,0.4192
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,noise resilient heisenberg,0.4191
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,quantum sensors acknowledgements,0.4187
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,mixed common noise,0.4182
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,noise shows infinite,0.4181
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,phase noise,0.4173
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,quantum limit phys,0.4154
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,quantum metrology phys,0.4154
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,noise implications solid,0.415
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,network entangled,0.4146
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,tools quantum,0.4143
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,noise phys rev,0.4139
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,lloyd maccone quantum,0.4136
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,entanglement provide complementary,0.4133
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,quantum,0.4125
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,improved quantum,0.4116
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,entanglement drives bath,0.4108
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,improved quantum metrology,0.4104
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,ye lukin quantum,0.4104
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,qubit excess error,0.4101
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,noise adiabatic,0.4095
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,nonparallel noise,0.4093
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,collective phase noise,0.4091
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,effective qubit,0.4089
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,entangled optical atomic,0.4087
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,noise eventually produces,0.4086
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,enhanced quantum,0.4083
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,general correlated noise,0.4076
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,strong coupling regime,0.4076
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,decoherence qubits,0.4075
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,quantum sensing trapped,0.4067
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,presence correlated noise,0.4067
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,phase noise j_,0.4055
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,quantum sensors,0.4049
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,noise share,0.4049
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,noise coherence time,0.4047
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,atom ghz coherence,0.4047
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,based entangled atoms,0.4039
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,ghz quantum,0.4034
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,quantum error correction,0.4034
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,using quantum error,0.4033
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,noise large,0.4032
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,limit quantum enhanced,0.4031
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,noise correlations,0.4031
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,quantum network entangled,0.403
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,qubits phys,0.4029
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,lemma gives entanglement,0.4018
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,noise coupled collective,0.4018
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,metrology programmable quantum,0.4016
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,reanalyzed released qubit,0.4016
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,dynamics quantum error,0.4014
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,quantum metrology restricted,0.4011
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,orientation dependent entanglement,0.4011
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,limited quantum metrology,0.4007
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,amplifies phase noise,0.4006
2607.02962,Entanglement Drives Common Noise into the Strong-Coupling Regime,limited quantum,0.4003
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,random unitary design,0.738
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,realizing random unitary,0.6905
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,random unitary dynamics,0.6893
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,random unitary generation,0.6877
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,randomness approach unitary,0.6876
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,based random unitary,0.6847
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary designs chaotic,0.6828
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,haar random unitary,0.6819
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,random unitary,0.678
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary design quantum,0.6774
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,random unitaries quantum,0.6772
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,thermalization random unitary,0.6744
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,potential random unitary,0.6741
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary designs random,0.6741
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary designs phys,0.6659
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary designs perturbed,0.6657
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,zhang unitary designs,0.6504
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary designs hamiltonian,0.6375
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,pseudo random unitary,0.6372
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,dynamics generate unitary,0.6335
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,random unitary operators,0.6296
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary design approximately,0.6278
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,approximate unitary design,0.6252
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,exact unitary design,0.6246
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,gracefully unitary design,0.6231
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary design,0.6227
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,nandy unitary designs,0.6215
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary design arxiv,0.621
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,zoller unitary designs,0.6192
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary design shown,0.6154
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,perturbations generate unitary,0.6121
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary design higher,0.6062
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,random unitary ensemble,0.6052
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,wu quantum chaos,0.6049
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,hamiltonian based unitary,0.6043
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary evolutions,0.6042
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,random quantum,0.6034
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary perturbations generate,0.6033
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary design unitary,0.6011
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,generate unitary design,0.6007
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,approach unitary design,0.6007
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary evolutions generated,0.6005
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,randomized benchmarking quantum,0.5983
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary designs result,0.5972
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,approaches unitary design,0.597
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,design unitary,0.5965
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,random unitaries hamiltonian,0.5954
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,structure unitary designs,0.5949
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary design formation,0.5916
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,design unitary design,0.5905
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,sufficient unitary design,0.5896
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitaries quantum information,0.5863
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,approximate unitary designs,0.5854
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary designs,0.5854
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,chaos thermalization quantum,0.5833
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary design sufficient,0.5825
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,efficient quantum random,0.5809
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,form unitary design,0.5806
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,exact unitary designs,0.5805
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,generate unitary,0.5792
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary designs classical,0.5788
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary design perfect,0.578
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary designs generated,0.5777
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitaries quantum,0.5775
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary dynamics,0.5773
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary designs reproduce,0.5767
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,generate approximate unitary,0.5762
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,underpin quantum chaos,0.5759
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,realizing unitary designs,0.5744
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum randomness,0.5714
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary generation work,0.5706
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,cl unitary design,0.5697
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary designs single,0.5696
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,diagnose unitary design,0.5696
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,abstract unitary designs,0.5695
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum chaos analytic,0.5692
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary generation,0.5689
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,drive unitary design,0.5683
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum chaos thermalization,0.5681
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,zhang unitary,0.5674
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary design moments,0.5668
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum random,0.5663
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,order unitary designs,0.5662
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary design temporal,0.5659
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,dynamics corresponding unitary,0.5653
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,fails gracefully unitary,0.5638
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,implementations approximate unitary,0.5632
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,phase ergodicity unitary,0.5625
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,generate unitary designs,0.5621
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary designs applications,0.5619
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,chaotic hamiltonian qubits,0.5616
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum chaos physical,0.5609
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary designs math,0.5608
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,haferkamp random quantum,0.5607
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum random state,0.5603
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,generates unitary designs,0.5591
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitaries underpin quantum,0.5585
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum simulators chaotic,0.5574
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum chaos,0.5568
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,chaotic hamiltonian zhongyi,0.556
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary designs broad,0.5546
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary designs application,0.5536
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,samples corresponding unitary,0.5525
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,ensemble exact unitary,0.5515
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,ensemble approaches unitary,0.55
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,secure efficient quantum,0.5494
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,material unitary designs,0.547
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary designs provide,0.5466
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary ergodicity recent,0.5464
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,groups unitary designs,0.5445
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,generates unitary,0.5441
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,shown generate unitary,0.5439
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary perturbations setting,0.5438
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,random quantum circuits,0.543
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,jul unitary designs,0.5424
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,efficient exploration unitary,0.5423
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,costly unitary designs,0.542
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary designs derive,0.5419
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum state designs,0.5417
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary designs f_,0.5413
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,based unitary ensembles,0.5409
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,gracefully unitary,0.5405
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitaries structure unitary,0.5402
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary designs independently,0.5399
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum chaos nature,0.5394
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary ergodicity,0.5391
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary perturbations,0.5389
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary design figure,0.5385
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,exponentially costly unitary,0.5383
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,exploration unitary group,0.5367
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary perturbations derived,0.536
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary ensemble generated,0.5358
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum chaos corresponding,0.534
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,overlap unitary evolutions,0.5336
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,scott unitary designs,0.5335
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,designs chaotic hamiltonians,0.532
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,sufficient generate unitary,0.5318
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,exploration unitary,0.5317
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum pseudorandomness phys,0.5308
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,based unitary,0.5306
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary ensembles generated,0.5301
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,ergodicity unitary,0.5293
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,circuits approximate unitary,0.5289
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary design moderate,0.5285
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,showed unitary designs,0.5284
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,chaotic hamiltonians random,0.5284
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary perturbation pauli,0.5275
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,hamiltonian drive unitary,0.5274
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,finite unitary,0.5272
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,structure unitary,0.5267
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,chaotic hamiltonian randomness,0.5265
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,efficient quantum,0.5263
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary generation requires,0.5258
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,hamiltonian separated unitary,0.5255
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,metric quantum chaos,0.5254
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum randomness complexity,0.5252
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,forms unitary design,0.5249
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,exact approximate unitary,0.5248
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary ensemble,0.5228
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,approximate unitary,0.5227
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,distribution unitary,0.5227
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,local random quantum,0.5224
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,neumann quantum,0.5222
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,nandy unitary,0.522
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,efficient quantum pseudorandomness,0.5217
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,minimum unitary ensembles,0.5206
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,quantum choi,0.5198
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,hamiltonian randomizes phases,0.5193
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,body quantum chaos,0.5187
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary ensembles considered,0.5184
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary perturbation,0.5175
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary ensembles,0.5174
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,hamiltonian intermediate unitary,0.517
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,intermediate unitary perturbations,0.5166
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,higher order unitary,0.5165
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,security quantum,0.5154
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,design quantum,0.5146
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary operators quantum,0.5133
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,chaotic hamiltonian randomly,0.511
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,unitary perturbation drawn,0.511
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,haar minimum unitary,0.5108
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,realizing unitary,0.5106
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,choi emergent quantum,0.5101
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,ask unitary designs,0.5094
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,suitable intermediate unitary,0.5094
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,noisy quantum,0.5091
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,corresponding unitary ensemble,0.5088
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,huang random unitaries,0.5088
2607.24851,Unitary designs from perturbed time evolutions of a chaotic Hamiltonian,zhang quantum simulation,0.5083
